timestamp,symbol,adjclose,high,volume,open,low,close
2014-10-10 00:00:00,BTC-USD,361.56201171875,375.0669860839844,43665700.0,364.68701171875,352.9630126953125,361.56201171875
2014-10-11 00:00:00,BTC-USD,362.2990112304688,367.1910095214844,13345200.0,361.3619995117188,355.95098876953125,362.2990112304688
2014-10-12 00:00:00,BTC-USD,378.5490112304688,379.4330139160156,17552800.0,362.6059875488281,356.1440124511719,378.5490112304688
2014-10-13 00:00:00,BTC-USD,390.41400146484375,397.22601318359375,35221400.0,377.9209899902344,368.8970031738281,390.41400146484375
2014-10-14 00:00:00,BTC-USD,400.8699951171875,411.697998046875,38491500.0,391.6919860839844,391.3240051269531,400.8699951171875
2014-10-15 00:00:00,BTC-USD,394.7730102539063,402.22698974609375,25267100.0,400.9549865722656,388.7659912109375,394.7730102539063
2014-10-16 00:00:00,BTC-USD,382.5559997558594,398.8070068359375,26990000.0,394.51800537109375,373.0700073242188,382.5559997558594
2014-10-17 00:00:00,BTC-USD,383.7579956054688,385.4779968261719,13600700.0,382.7560119628906,375.3890075683594,383.7579956054688
2014-10-18 00:00:00,BTC-USD,391.4419860839844,395.1579895019531,11416800.0,383.97601318359375,378.9710083007813,391.4419860839844
2014-10-19 00:00:00,BTC-USD,389.5459899902344,393.9389953613281,5914570.0,391.2539978027344,386.4570007324219,389.5459899902344
2014-10-20 00:00:00,BTC-USD,382.8450012207031,390.0840148925781,16419000.0,389.2309875488281,378.25201416015625,382.8450012207031
2014-10-21 00:00:00,BTC-USD,386.4750061035156,392.64599609375,14188900.0,382.4209899902344,380.8340148925781,386.4750061035156
2014-10-22 00:00:00,BTC-USD,383.1579895019531,388.5759887695313,11641300.0,386.1180114746094,382.2489929199219,383.1579895019531
2014-10-23 00:00:00,BTC-USD,358.4169921875,385.0480041503906,26456900.0,382.9620056152344,356.4469909667969,358.4169921875
2014-10-24 00:00:00,BTC-USD,358.3450012207031,364.3450012207031,15585700.0,358.59100341796875,353.30499267578125,358.3450012207031
2014-10-25 00:00:00,BTC-USD,347.27099609375,359.8609924316406,18127500.0,358.6109924316406,342.87701416015625,347.27099609375
2014-10-26 00:00:00,BTC-USD,354.7040100097656,359.22100830078125,11272500.0,347.48699951171875,343.9309997558594,354.7040100097656
2014-10-27 00:00:00,BTC-USD,352.989013671875,358.6319885253906,13033000.0,354.7770080566406,349.8089904785156,352.989013671875
2014-10-28 00:00:00,BTC-USD,357.6180114746094,359.9840087890625,7845880.0,353.2149963378906,352.6789855957031,357.6180114746094
2014-10-29 00:00:00,BTC-USD,335.59100341796875,357.8330078125,18192700.0,357.0889892578125,335.3429870605469,335.59100341796875
2014-10-30 00:00:00,BTC-USD,345.30499267578125,350.9129943847656,30177900.0,335.7090148925781,335.0719909667969,345.30499267578125
2014-10-31 00:00:00,BTC-USD,338.3210144042969,348.0450134277344,12545400.0,345.0090026855469,337.1419982910156,338.3210144042969
2014-11-01 00:00:00,BTC-USD,325.7489929199219,340.52899169921875,16677200.0,338.6499938964844,321.05499267578125,325.7489929199219
2014-11-02 00:00:00,BTC-USD,325.8919982910156,329.04998779296875,8603620.0,326.07501220703125,320.6260070800781,325.8919982910156
2014-11-03 00:00:00,BTC-USD,327.5539855957031,334.00201416015625,12948500.0,325.5690002441406,325.4809875488281,327.5539855957031
2014-11-04 00:00:00,BTC-USD,330.49200439453125,331.7669982910156,15655500.0,327.1610107421875,325.0769958496094,330.49200439453125
2014-11-05 00:00:00,BTC-USD,339.4859924316406,343.3689880371094,19817200.0,330.6830139160156,330.6830139160156,339.4859924316406
2014-11-06 00:00:00,BTC-USD,349.2900085449219,352.96600341796875,18797000.0,339.4580078125,338.42401123046875,349.2900085449219
2014-11-07 00:00:00,BTC-USD,342.4150085449219,352.73199462890625,16834200.0,349.8179931640625,341.7760009765625,342.4150085449219
2014-11-08 00:00:00,BTC-USD,345.4880065917969,347.0320129394531,8535470.0,342.15399169921875,342.15399169921875,345.4880065917969
2014-11-09 00:00:00,BTC-USD,363.2640075683594,363.6260070800781,24205600.0,345.3760070800781,344.2550048828125,363.2640075683594
2014-11-10 00:00:00,BTC-USD,366.9240112304688,374.8160095214844,30450100.0,362.2650146484375,357.5610046386719,366.9240112304688
2014-11-11 00:00:00,BTC-USD,367.6950073242188,371.30999755859375,15838900.0,365.8569946289063,363.7349853515625,367.6950073242188
2014-11-12 00:00:00,BTC-USD,423.5610046386719,429.7179870605469,45783200.0,367.9849853515625,367.9849853515625,423.5610046386719
2014-11-13 00:00:00,BTC-USD,420.7349853515625,457.0929870605469,58945000.0,427.2730102539063,401.12298583984375,420.7349853515625
2014-11-14 00:00:00,BTC-USD,397.8179931640625,419.25201416015625,29589200.0,418.4169921875,384.78900146484375,397.8179931640625
2014-11-15 00:00:00,BTC-USD,376.1329956054688,405.5280151367188,15727500.0,399.6499938964844,371.0079956054688,376.1329956054688
2014-11-16 00:00:00,BTC-USD,387.8819885253906,390.7990112304688,11905600.0,374.7300109863281,374.60198974609375,387.8819885253906
2014-11-17 00:00:00,BTC-USD,387.4079895019531,410.1990051269531,41518800.0,388.3489990234375,377.50201416015625,387.4079895019531
2014-11-18 00:00:00,BTC-USD,375.197998046875,392.4020080566406,32222500.0,387.7850036621094,371.1170043945313,375.197998046875
2014-11-19 00:00:00,BTC-USD,380.5549926757813,386.4809875488281,18931800.0,373.89599609375,373.89599609375,380.5549926757813
2014-11-20 00:00:00,BTC-USD,357.8399963378906,382.0249938964844,25233200.0,380.3070068359375,356.781005859375,357.8399963378906
2014-11-21 00:00:00,BTC-USD,350.8479919433594,357.8789978027344,29850100.0,357.8789978027344,344.11199951171875,350.8479919433594
2014-11-22 00:00:00,BTC-USD,352.9200134277344,364.8410034179688,15273000.0,351.60400390625,350.87799072265625,352.9200134277344
2014-11-23 00:00:00,BTC-USD,367.572998046875,370.8450012207031,15151600.0,353.17498779296875,353.17498779296875,367.572998046875
2014-11-24 00:00:00,BTC-USD,376.9010009765625,387.2090148925781,30930100.0,366.947998046875,366.66900634765625,376.9010009765625
2014-11-25 00:00:00,BTC-USD,375.3479919433594,394.7009887695313,25442200.0,376.885986328125,374.7839965820313,375.3479919433594
2014-11-26 00:00:00,BTC-USD,368.3699951171875,377.697998046875,18601700.0,376.0190124511719,365.8160095214844,368.3699951171875
2014-11-27 00:00:00,BTC-USD,369.6700134277344,373.9920043945313,8748030.0,370.50201416015625,368.2820129394531,369.6700134277344
2014-11-28 00:00:00,BTC-USD,376.4469909667969,382.8380126953125,22946500.0,369.3739929199219,358.4549865722656,376.4469909667969
2014-11-29 00:00:00,BTC-USD,375.4909973144531,387.60101318359375,15375600.0,376.1520080566406,372.1449890136719,375.4909973144531
2014-11-30 00:00:00,BTC-USD,378.0469970703125,382.5270080566406,9194440.0,375.510009765625,373.3089904785156,378.0469970703125
2014-12-01 00:00:00,BTC-USD,379.2449951171875,383.6619873046875,11763000.0,378.2489929199219,376.66900634765625,379.2449951171875
2014-12-02 00:00:00,BTC-USD,381.3150024414063,384.0379943847656,12364100.0,379.25,377.8630065917969,381.3150024414063
2014-12-03 00:00:00,BTC-USD,375.010009765625,383.0260009765625,13340100.0,381.7219848632813,374.3460083007813,375.010009765625
2014-12-04 00:00:00,BTC-USD,369.60400390625,378.6549987792969,14529600.0,375.7179870605469,367.7590026855469,369.60400390625
2014-12-05 00:00:00,BTC-USD,376.85400390625,379.1919860839844,15181800.0,369.4419860839844,365.7560119628906,376.85400390625
2014-12-06 00:00:00,BTC-USD,374.7850036621094,378.447998046875,7009320.0,376.7569885253906,370.9450073242188,374.7850036621094
2014-12-07 00:00:00,BTC-USD,375.0950012207031,376.2919921875,6491650.0,374.83599853515625,373.2749938964844,375.0950012207031
2014-12-08 00:00:00,BTC-USD,361.9089965820313,376.0289916992188,18898700.0,374.9649963378906,361.885986328125,361.9089965820313
2014-12-09 00:00:00,BTC-USD,352.218994140625,363.0669860839844,32915500.0,361.8949890136719,344.95098876953125,352.218994140625
2014-12-10 00:00:00,BTC-USD,346.364990234375,352.3840026855469,16427700.0,352.2049865722656,346.364990234375,346.364990234375
2014-12-11 00:00:00,BTC-USD,350.5060119628906,361.3569946289063,32431300.0,344.3399963378906,338.76300048828125,350.5060119628906
2014-12-12 00:00:00,BTC-USD,352.5419921875,352.9830017089844,16989800.0,350.8330078125,349.2909851074219,352.5419921875
2014-12-13 00:00:00,BTC-USD,347.3760070800781,352.3810119628906,11675900.0,352.3810119628906,346.5880126953125,347.3760070800781
2014-12-14 00:00:00,BTC-USD,351.6319885253906,353.3160095214844,12415200.0,346.7269897460937,345.4179992675781,351.6319885253906
2014-12-15 00:00:00,BTC-USD,345.3450012207031,351.81500244140625,17264200.0,351.3609924316406,344.9339904785156,345.3450012207031
2014-12-16 00:00:00,BTC-USD,327.06201171875,345.8590087890625,30864900.0,345.6730041503906,327.06201171875,327.06201171875
2014-12-17 00:00:00,BTC-USD,319.7760009765625,333.9540100097656,37567900.0,326.8550109863281,315.1520080566406,319.7760009765625
2014-12-18 00:00:00,BTC-USD,311.39599609375,323.7090148925781,39173000.0,319.7850036621094,304.23199462890625,311.39599609375
2014-12-19 00:00:00,BTC-USD,317.8429870605469,318.5329895019531,23823100.0,311.1789855957031,306.7690124511719,317.8429870605469
2014-12-20 00:00:00,BTC-USD,329.9559936523437,330.32501220703125,20856700.0,317.6189880371094,316.04400634765625,329.9559936523437
2014-12-21 00:00:00,BTC-USD,320.8429870605469,329.6289978027344,15207600.0,329.5429992675781,318.90301513671875,320.8429870605469
2014-12-22 00:00:00,BTC-USD,331.885986328125,334.11700439453125,22315100.0,321.0679931640625,320.42498779296875,331.885986328125
2014-12-23 00:00:00,BTC-USD,334.5719909667969,336.2869873046875,16574200.0,332.0169982910156,329.6019897460937,334.5719909667969
2014-12-24 00:00:00,BTC-USD,322.53399658203125,334.7409973144531,15092300.0,334.385009765625,321.35699462890625,322.53399658203125
2014-12-25 00:00:00,BTC-USD,319.00799560546875,322.6700134277344,9883640.0,322.2860107421875,316.9580078125,319.00799560546875
2014-12-26 00:00:00,BTC-USD,327.92401123046875,331.42401123046875,16410500.0,319.1520080566406,316.62701416015625,327.92401123046875
2014-12-27 00:00:00,BTC-USD,315.8630065917969,328.9110107421875,15185200.0,327.5830078125,312.6300048828125,315.8630065917969
2014-12-28 00:00:00,BTC-USD,317.239013671875,320.02801513671875,11676600.0,316.1600036621094,311.0780029296875,317.239013671875
2014-12-29 00:00:00,BTC-USD,312.6700134277344,320.2669982910156,12302500.0,317.70098876953125,312.3070068359375,312.6700134277344
2014-12-30 00:00:00,BTC-USD,310.73699951171875,314.8089904785156,12528300.0,312.718994140625,309.3729858398437,310.73699951171875
2014-12-31 00:00:00,BTC-USD,320.1929931640625,320.1929931640625,13942900.0,310.9140014648437,310.21099853515625,320.1929931640625
2015-01-01 00:00:00,BTC-USD,314.2489929199219,320.4349975585937,8036550.0,320.4349975585937,314.00299072265625,314.2489929199219
2015-01-02 00:00:00,BTC-USD,315.0320129394531,315.8389892578125,7860650.0,314.0790100097656,313.56500244140625,315.0320129394531
2015-01-03 00:00:00,BTC-USD,281.0820007324219,315.1499938964844,33054400.0,314.84600830078125,281.0820007324219,281.0820007324219
2015-01-04 00:00:00,BTC-USD,264.19500732421875,287.2300109863281,55629100.0,281.14599609375,257.61199951171875,264.19500732421875
2015-01-05 00:00:00,BTC-USD,274.4739990234375,278.34100341796875,43962800.0,265.0840148925781,265.0840148925781,274.4739990234375
2015-01-06 00:00:00,BTC-USD,286.1889953613281,287.5530090332031,23245700.0,274.6109924316406,272.6960144042969,286.1889953613281
2015-01-07 00:00:00,BTC-USD,294.3370056152344,298.7539978027344,24866800.0,286.0769958496094,283.0790100097656,294.3370056152344
2015-01-08 00:00:00,BTC-USD,283.3489990234375,294.135009765625,19982500.0,294.135009765625,282.17498779296875,283.3489990234375
2015-01-09 00:00:00,BTC-USD,290.4079895019531,291.114013671875,18718600.0,282.38299560546875,280.5329895019531,290.4079895019531
2015-01-10 00:00:00,BTC-USD,274.7959899902344,288.12701416015625,15264300.0,287.3030090332031,273.96600341796875,274.7959899902344
2015-01-11 00:00:00,BTC-USD,265.6600036621094,279.63800048828125,18200800.0,274.6080017089844,265.0390014648437,265.6600036621094
2015-01-12 00:00:00,BTC-USD,267.7959899902344,272.2030029296875,18880300.0,266.14599609375,265.20001220703125,267.7959899902344
2015-01-13 00:00:00,BTC-USD,225.86099243164065,268.2770080566406,72843904.0,267.3940124511719,219.906005859375,225.86099243164065
2015-01-14 00:00:00,BTC-USD,178.10299682617188,223.8939971923828,97638704.0,223.8939971923828,171.50999450683594,178.10299682617188
2015-01-15 00:00:00,BTC-USD,209.843994140625,229.06700134277344,81773504.0,176.89700317382812,176.89700317382812,209.843994140625
2015-01-16 00:00:00,BTC-USD,208.0970001220703,221.59100341796875,38421000.0,209.07000732421875,199.77099609375,208.0970001220703
2015-01-17 00:00:00,BTC-USD,199.25999450683597,211.7310028076172,23469700.0,207.83399963378903,194.875,199.25999450683597
2015-01-18 00:00:00,BTC-USD,210.3390045166016,218.69500732421875,30085100.0,200.0500030517578,194.5059967041016,210.3390045166016
2015-01-19 00:00:00,BTC-USD,214.86099243164065,216.72799682617188,18658300.0,211.4709930419922,207.3179931640625,214.86099243164065
2015-01-20 00:00:00,BTC-USD,211.31500244140625,215.24099731445312,24051100.0,212.9069976806641,205.1529998779297,211.31500244140625
2015-01-21 00:00:00,BTC-USD,226.89700317382807,227.7879943847656,29924600.0,211.3780059814453,211.2120056152344,226.89700317382807
2015-01-22 00:00:00,BTC-USD,233.406005859375,237.0189971923828,33544600.0,227.32200622558597,226.4340057373047,233.406005859375
2015-01-23 00:00:00,BTC-USD,232.8789978027344,234.84500122070312,24621700.0,233.5169982910156,225.1959991455078,232.8789978027344
2015-01-24 00:00:00,BTC-USD,247.8470001220703,248.2100067138672,24782500.0,232.6999969482422,230.02200317382807,247.8470001220703
2015-01-25 00:00:00,BTC-USD,253.71800231933597,255.07400512695312,33582700.0,247.3520050048828,243.88999938964844,253.71800231933597
2015-01-26 00:00:00,BTC-USD,273.4729919433594,309.3840026855469,106794000.0,254.07899475097656,254.07899475097656,273.4729919433594
2015-01-27 00:00:00,BTC-USD,263.4750061035156,275.4800109863281,44399000.0,273.1669921875,250.6529998779297,263.4750061035156
2015-01-28 00:00:00,BTC-USD,233.9149932861328,266.5350036621094,44352200.0,263.3510131835937,227.04600524902344,233.9149932861328
2015-01-29 00:00:00,BTC-USD,233.51300048828125,238.70599365234372,32213400.0,233.34800720214844,220.7120056152344,233.51300048828125
2015-01-30 00:00:00,BTC-USD,226.4250030517578,242.8509979248047,26605200.0,232.77200317382807,225.8390045166016,226.4250030517578
2015-01-31 00:00:00,BTC-USD,217.4640045166016,233.5039978027344,23348200.0,226.4409942626953,216.3090057373047,217.4640045166016
2015-02-01 00:00:00,BTC-USD,226.9720001220703,231.57400512695312,29128500.0,216.86700439453125,212.01499938964844,226.9720001220703
2015-02-02 00:00:00,BTC-USD,238.22900390625,242.1750030517578,30612100.0,226.49099731445312,222.65899658203125,238.22900390625
2015-02-03 00:00:00,BTC-USD,227.26800537109372,245.95700073242188,40783700.0,237.45399475097656,224.4830017089844,227.26800537109372
2015-02-04 00:00:00,BTC-USD,226.85299682617188,230.05799865722656,26594300.0,227.5110015869141,221.11300659179688,226.85299682617188
2015-02-05 00:00:00,BTC-USD,217.11099243164065,239.40499877929688,22516400.0,227.6649932861328,214.7250061035156,217.11099243164065
2015-02-06 00:00:00,BTC-USD,222.26600646972656,230.50999450683597,24435300.0,216.92300415039065,216.23199462890625,222.26600646972656
2015-02-07 00:00:00,BTC-USD,227.7539978027344,230.2989959716797,21604200.0,222.63299560546875,222.60699462890625,227.7539978027344
2015-02-08 00:00:00,BTC-USD,223.41200256347656,229.43800354003903,17145200.0,227.6929931640625,221.07699584960935,223.41200256347656
2015-02-09 00:00:00,BTC-USD,220.1100006103516,223.9770050048828,27791300.0,223.38900756835935,217.0189971923828,220.1100006103516
2015-02-10 00:00:00,BTC-USD,219.8390045166016,221.8070068359375,21115100.0,220.2819976806641,215.33200073242188,219.8390045166016
2015-02-11 00:00:00,BTC-USD,219.18499755859372,223.406005859375,17201900.0,219.73199462890625,218.07400512695312,219.18499755859372
2015-02-12 00:00:00,BTC-USD,221.76400756835935,222.19900512695312,15206200.0,219.2079925537109,217.61399841308597,221.76400756835935
2015-02-13 00:00:00,BTC-USD,235.427001953125,240.25900268554688,42744400.0,221.968994140625,221.26199340820312,235.427001953125
2015-02-14 00:00:00,BTC-USD,257.3210144042969,259.8080139160156,49732500.0,235.5279998779297,235.5279998779297,257.3210144042969
2015-02-15 00:00:00,BTC-USD,234.8249969482422,265.6109924316406,56552400.0,257.5069885253906,227.6840057373047,234.8249969482422
2015-02-16 00:00:00,BTC-USD,233.84300231933597,239.52099609375,28153700.0,234.8249969482422,229.02200317382807,233.84300231933597
2015-02-17 00:00:00,BTC-USD,243.6100006103516,245.7749938964844,27363100.0,233.4219970703125,232.31399536132807,243.6100006103516
2015-02-18 00:00:00,BTC-USD,236.3260040283203,244.25100708007807,25200800.0,243.77999877929688,232.33999633789065,236.3260040283203
2015-02-19 00:00:00,BTC-USD,240.2830047607422,242.6719970703125,18270500.0,236.41000366210935,235.5919952392578,240.2830047607422
2015-02-20 00:00:00,BTC-USD,243.7790069580078,247.1009979248047,23876700.0,240.25100708007807,239.2989959716797,243.7790069580078
2015-02-21 00:00:00,BTC-USD,244.53399658203125,255.32000732421875,12284200.0,243.7519989013672,243.1840057373047,244.53399658203125
2015-02-22 00:00:00,BTC-USD,235.9770050048828,246.3919982910156,19527000.0,244.54400634765625,233.8509979248047,235.9770050048828
2015-02-23 00:00:00,BTC-USD,238.8919982910156,240.10899353027344,16400000.0,235.9949951171875,232.42100524902344,238.8919982910156
2015-02-24 00:00:00,BTC-USD,238.7350006103516,239.9010009765625,14200400.0,238.9980010986328,236.4019927978516,238.7350006103516
2015-02-25 00:00:00,BTC-USD,237.47000122070312,239.33999633789065,11496200.0,238.88999938964844,235.52999877929688,237.47000122070312
2015-02-26 00:00:00,BTC-USD,236.42599487304688,237.7100067138672,13619400.0,237.3370056152344,234.2570037841797,236.42599487304688
2015-02-27 00:00:00,BTC-USD,253.8280029296875,256.65301513671875,44013900.0,236.43600463867188,236.43600463867188,253.8280029296875
2015-02-28 00:00:00,BTC-USD,254.26300048828125,254.69200134277344,13949300.0,253.5200042724609,249.47900390625,254.26300048828125
2015-03-01 00:00:00,BTC-USD,260.2019958496094,261.6600036621094,25213700.0,254.2830047607422,245.93299865722656,260.2019958496094
2015-03-02 00:00:00,BTC-USD,275.6700134277344,276.3009948730469,40465700.0,260.35699462890625,258.31298828125,275.6700134277344
2015-03-03 00:00:00,BTC-USD,281.7019958496094,285.7959899902344,50461300.0,275.0459899902344,268.1610107421875,281.7019958496094
2015-03-04 00:00:00,BTC-USD,273.0920104980469,284.2250061035156,41383000.0,281.989990234375,268.1260070800781,273.0920104980469
2015-03-05 00:00:00,BTC-USD,276.1780090332031,281.6669921875,41302400.0,272.739013671875,264.7690124511719,276.1780090332031
2015-03-06 00:00:00,BTC-USD,272.7229919433594,277.6080017089844,28918900.0,275.6000061035156,270.0150146484375,272.7229919433594
2015-03-07 00:00:00,BTC-USD,276.260986328125,277.85400390625,17825900.0,272.29400634765625,270.13299560546875,276.260986328125
2015-03-08 00:00:00,BTC-USD,274.35400390625,277.8580017089844,22067900.0,276.4330139160156,272.56500244140625,274.35400390625
2015-03-09 00:00:00,BTC-USD,289.60699462890625,292.70098876953125,59178200.0,274.81201171875,273.8930053710937,289.60699462890625
2015-03-10 00:00:00,BTC-USD,291.760009765625,300.04400634765625,67770800.0,289.86199951171875,289.7430114746094,291.760009765625
2015-03-11 00:00:00,BTC-USD,296.3789978027344,297.3909912109375,33963900.0,291.5249938964844,290.50799560546875,296.3789978027344
2015-03-12 00:00:00,BTC-USD,294.35400390625,297.0880126953125,32585200.0,296.12701416015625,292.4129943847656,294.35400390625
2015-03-13 00:00:00,BTC-USD,285.3370056152344,294.4979858398437,31421500.0,294.1180114746094,285.3370056152344,285.3370056152344
2015-03-14 00:00:00,BTC-USD,281.885009765625,286.3420104980469,22612300.0,284.4419860839844,280.9760131835937,281.885009765625
2015-03-15 00:00:00,BTC-USD,286.3930053710937,286.52899169921875,11970100.0,281.42498779296875,280.9960021972656,286.3930053710937
2015-03-16 00:00:00,BTC-USD,290.5929870605469,294.11199951171875,21516100.0,285.6849975585937,285.6849975585937,290.5929870605469
2015-03-17 00:00:00,BTC-USD,285.5050048828125,292.364990234375,21497200.0,290.5950012207031,284.3739929199219,285.5050048828125
2015-03-18 00:00:00,BTC-USD,256.29901123046875,285.33599853515625,57008000.0,285.0669860839844,249.8699951171875,256.29901123046875
2015-03-19 00:00:00,BTC-USD,260.9280090332031,264.2439880371094,52732000.0,255.8800048828125,248.6360015869141,260.9280090332031
2015-03-20 00:00:00,BTC-USD,261.7489929199219,264.8479919433594,18456700.0,260.9559936523437,259.1619873046875,261.7489929199219
2015-03-21 00:00:00,BTC-USD,260.0249938964844,262.1960144042969,17130100.0,261.6440124511719,255.6499938964844,260.0249938964844
2015-03-22 00:00:00,BTC-USD,267.9599914550781,269.7470092773437,18438100.0,259.9169921875,259.5899963378906,267.9599914550781
2015-03-23 00:00:00,BTC-USD,266.739990234375,277.2969970703125,22811900.0,267.8949890136719,261.7449951171875,266.739990234375
2015-03-24 00:00:00,BTC-USD,245.59500122070312,267.00299072265625,40073700.0,266.5769958496094,244.15499877929688,245.59500122070312
2015-03-25 00:00:00,BTC-USD,246.19700622558597,249.19000244140625,35866900.0,247.4720001220703,236.51499938964844,246.19700622558597
2015-03-26 00:00:00,BTC-USD,248.5319976806641,254.35400390625,25730000.0,246.2760009765625,244.90499877929688,248.5319976806641
2015-03-27 00:00:00,BTC-USD,247.0290069580078,256.8110046386719,17274900.0,248.5659942626953,245.21299743652344,247.0290069580078
2015-03-28 00:00:00,BTC-USD,252.79800415039065,254.2050018310547,16040900.0,246.9750061035156,246.9750061035156,252.79800415039065
2015-03-29 00:00:00,BTC-USD,242.71299743652344,253.13900756835935,21699400.0,252.7400054931641,240.8500061035156,242.71299743652344
2015-03-30 00:00:00,BTC-USD,247.5260009765625,249.24200439453125,23009600.0,242.8789978027344,239.2140045166016,247.5260009765625
2015-03-31 00:00:00,BTC-USD,244.2239990234375,248.72999572753903,22672000.0,247.45399475097656,242.73899841308597,244.2239990234375
2015-04-01 00:00:00,BTC-USD,247.27200317382807,247.5410003662109,22877200.0,244.22300720214844,241.16000366210935,247.27200317382807
2015-04-02 00:00:00,BTC-USD,253.0050048828125,254.46099853515625,26272600.0,247.0890045166016,245.4160003662109,253.0050048828125
2015-04-03 00:00:00,BTC-USD,254.32200622558597,256.0429992675781,23146600.0,253.07400512695312,251.8789978027344,254.32200622558597
2015-04-04 00:00:00,BTC-USD,253.69700622558597,255.25799560546875,12493500.0,254.2910003662109,251.1000061035156,253.69700622558597
2015-04-05 00:00:00,BTC-USD,260.5979919433594,260.67498779296875,19649200.0,253.7610015869141,251.94200134277344,260.5979919433594
2015-04-06 00:00:00,BTC-USD,255.49200439453125,261.7980041503906,20034200.0,260.72100830078125,254.5749969482422,255.49200439453125
2015-04-07 00:00:00,BTC-USD,253.17999267578125,255.80499267578125,18467400.0,255.2740020751953,252.2050018310547,253.17999267578125
2015-04-08 00:00:00,BTC-USD,245.02200317382807,253.8470001220703,30086400.0,253.06399536132807,244.21499633789065,245.02200317382807
2015-04-09 00:00:00,BTC-USD,243.67599487304688,246.1179962158203,21643500.0,244.75100708007807,239.3999938964844,243.67599487304688
2015-04-10 00:00:00,BTC-USD,236.07200622558597,243.69400024414065,28882000.0,243.69400024414065,232.77099609375,236.07200622558597
2015-04-11 00:00:00,BTC-USD,236.552001953125,239.53700256347656,16365200.0,236.01600646972656,234.1750030517578,236.552001953125
2015-04-12 00:00:00,BTC-USD,236.1529998779297,237.72799682617188,12387900.0,236.53500366210935,233.4949951171875,236.1529998779297
2015-04-13 00:00:00,BTC-USD,224.5870056152344,236.93499755859372,31181800.0,235.9499969482422,221.9960021972656,224.5870056152344
2015-04-14 00:00:00,BTC-USD,219.15899658203125,224.9759979248047,31719000.0,224.75900268554688,216.322998046875,219.15899658203125
2015-04-15 00:00:00,BTC-USD,223.8329925537109,223.8329925537109,22562000.0,219.072998046875,218.6490020751953,223.8329925537109
2015-04-16 00:00:00,BTC-USD,228.572998046875,229.6719970703125,24805400.0,223.91700744628903,223.91700744628903,228.572998046875
2015-04-17 00:00:00,BTC-USD,222.8820037841797,228.906005859375,20429800.0,228.5749969482422,221.94200134277344,222.8820037841797
